Title,Artist,Link bài hát,Link .m4a,Link .mp3
Rio,Lawson,https://chiasenhac.vn/mp3/lawson/rio-tsvt66rcqfkkav.html,https://data05.chiasenhac.com/downloads/1688/3/1687551-5f992db8/32/Rio%20-%20Lawson.m4a,https://data05.chiasenhac.com/downloads/1688/3/1687551-5f992db8/128/Rio%20-%20Lawson.mp3
That Girl,Olly Murs,https://chiasenhac.vn/mp3/olly-murs/that-girl-tsvqwb75qe9qth.html,https://data3.chiasenhac.com/downloads/1740/3/1739574-04b9b9a9/32/That%20Girl%20-%20Olly%20Murs.m4a,https://data3.chiasenhac.com/downloads/1740/3/1739574-04b9b9a9/128/That%20Girl%20-%20Olly%20Murs.mp3
Roads,Lawson,https://chiasenhac.vn/mp3/lawson/roads-tsvt66rmqfkka8.html,https://data05.chiasenhac.com/downloads/1688/3/1687555-ade86457/32/Roads%20-%20Lawson.m4a,https://data05.chiasenhac.com/downloads/1688/3/1687555-ade86457/128/Roads%20-%20Lawson.mp3
Habits,Tove Lo,https://chiasenhac.vn/mp3/tove-lo/habits-ts3s5r30q4hawn.html,https://data01.chiasenhac.com/downloads/1364/3/1363067-ca5913f1/32/Habits%20-%20Tove%20Lo.m4a,https://data01.chiasenhac.com/downloads/1364/3/1363067-ca5913f1/128/Habits%20-%20Tove%20Lo.mp3
The Calling,TheFatRat; Laura Brehm,https://chiasenhac.vn/mp3/thefatrat-laura-brehm/the-calling-tsvqddqdqemmem.html,https://data2.chiasenhac.com/stream2/1723/3/1722558-e8155818/32/The%20Calling%20-%20TheFatRat_%20Laura%20Brehm.m4a,https://data2.chiasenhac.com/stream2/1723/3/1722558-e8155818/128/The%20Calling%20-%20TheFatRat_%20Laura%20Brehm.mp3
It Must Have Been Love,Roxette,https://chiasenhac.vn/mp3/roxette/it-must-have-been-love-ts3wztc0q91fvn.html,https://data52.chiasenhac.com/downloads/1051/3/1050347-d0fe1949/32/It%20Must%20Have%20Been%20Love%20-%20Roxette.m4a,https://data52.chiasenhac.com/downloads/1051/3/1050347-d0fe1949/128/It%20Must%20Have%20Been%20Love%20-%20Roxette.mp3
Golden Love,Midnight Youth,https://chiasenhac.vn/mp3/midnight-youth/golden-love-tsvts5ztqf4h1f.html,https://data2.chiasenhac.com/stream2/1697/3/1696140-815d4086/32/Golden%20Love%20-%20Midnight%20Youth.m4a,https://data2.chiasenhac.com/stream2/1697/3/1696140-815d4086/128/Golden%20Love%20-%20Midnight%20Youth.mp3
One More Night,Maroon 5,https://chiasenhac.vn/mp3/maroon-5/one-more-night-ts3wcmssq9v844.html,https://data51.chiasenhac.com/downloads/1008/3/1007207-c6e5e88f/32/One%20More%20Night%20-%20Maroon%205.m4a,https://data51.chiasenhac.com/downloads/1008/3/1007207-c6e5e88f/128/One%20More%20Night%20-%20Maroon%205.mp3
Vacation,Damon Empero,https://chiasenhac.vn/mp3/damon-empero/vacation-tsvb37d0qqwtmn.html,https://data35.chiasenhac.com/downloads/1962/3/1961691-40576d0f/32/Vacation%20-%20Damon%20Empero.m4a,https://data35.chiasenhac.com/downloads/1962/3/1961691-40576d0f/128/Vacation%20-%20Damon%20Empero.mp3
Funky Town,Lipps Inc,https://chiasenhac.vn/mp3/lipps-inc/funky-town-ts3w0wt7q9n9ft.html,https://data52.chiasenhac.com/downloads/1056/3/1055924-0db0621f/32/Funky%20Town%20-%20Lipps%20Inc.m4a,https://data52.chiasenhac.com/downloads/1056/3/1055924-0db0621f/128/Funky%20Town%20-%20Lipps%20Inc.mp3
All By Myself,DubVision,https://chiasenhac.vn/mp3/dubvision/all-by-myself-ts3v6tmtq2kf8f.html,https://data17.chiasenhac.com/downloads/1489/3/1488668-b81c88b7/32/All%20By%20Myself%20-%20DubVision.m4a,https://data17.chiasenhac.com/downloads/1489/3/1488668-b81c88b7/128/All%20By%20Myself%20-%20DubVision.mp3
What Do You Mean?,Justin Bieber,https://chiasenhac.vn/mp3/justin-bieber/what-do-you-mean-ts3zwbzsq19q14.html,https://data22.chiasenhac.com/downloads/1544/3/1543063-0b6c8f27/32/What%20Do%20You%20Mean_%20-%20Justin%20Bieber.m4a,https://data22.chiasenhac.com/downloads/1544/3/1543063-0b6c8f27/128/What%20Do%20You%20Mean_%20-%20Justin%20Bieber.mp3
The Winner Takes It All,ABBA,https://chiasenhac.vn/mp3/abba/the-winner-takes-it-all-ts3ww3w6q99w9k.html,https://data51.chiasenhac.com/downloads/1021/3/1020693-a30ee6ce/32/The%20Winner%20Takes%20It%20All%20-%20ABBA.m4a,https://data51.chiasenhac.com/downloads/1021/3/1020693-a30ee6ce/128/The%20Winner%20Takes%20It%20All%20-%20ABBA.mp3
To The Moon,hooligan.,https://chiasenhac.vn/mp3/hooligan/to-the-moon-tsv7rcwvqtav92.html,https://data25.chiasenhac.com/download2/2194/3/2193945-d5754cc1/32/To%20The%20Moon%20-%20hooligan_.m4a,https://data25.chiasenhac.com/download2/2194/3/2193945-d5754cc1/128/To%20The%20Moon%20-%20hooligan_.mp3
Million Years Ago,Adele,https://chiasenhac.vn/mp3/adele/million-years-ago-tsvcsvt5qv42fh.html,https://data38.chiasenhac.com/downloads/1894/3/1893302-4635a6d6/32/Million%20Years%20Ago%20-%20Adele.m4a,https://data38.chiasenhac.com/downloads/1894/3/1893302-4635a6d6/128/Million%20Years%20Ago%20-%20Adele.mp3
Upside Down,Diana Ross,https://chiasenhac.vn/mp3/diana-ross/upside-down-ts3v0sq5q2n4eh.html,https://data04.chiasenhac.com/downloads/1516/3/1515974-da82a5db/32/Upside%20Down%20-%20Diana%20Ross.m4a,https://data04.chiasenhac.com/downloads/1516/3/1515974-da82a5db/128/Upside%20Down%20-%20Diana%20Ross.mp3
Easy On Me,Adele,https://chiasenhac.vn/mp3/adele/easy-on-me-tsv7mtq7qt8fet.html,https://data25.chiasenhac.com/download2/2202/3/2201284-0ac3f306/32/Easy%20On%20Me%20-%20Adele.m4a,https://data25.chiasenhac.com/download2/2202/3/2201284-0ac3f306/128/Easy%20On%20Me%20-%20Adele.mp3
My Universe,Coldplay;  BTS,https://chiasenhac.vn/mp3/coldplay-bts/my-universe-tsv7r0d6qtanmk.html,https://data25.chiasenhac.com/download2/2197/3/2196949-eeafcae1/32/My%20Universe%20-%20Coldplay_%20BTS.m4a,https://data25.chiasenhac.com/download2/2197/3/2196949-eeafcae1/128/My%20Universe%20-%20Coldplay_%20BTS.mp3
Woman In Love,Barbra Streisand,https://chiasenhac.vn/mp3/barbra-streisand/woman-in-love-ts3wbvd3q9q2mw.html,https://data51.chiasenhac.com/downloads/1013/3/1012696-291b6bd7/32/Woman%20In%20Love%20-%20Barbra%20Streisand.m4a,https://data51.chiasenhac.com/downloads/1013/3/1012696-291b6bd7/128/Woman%20In%20Love%20-%20Barbra%20Streisand.mp3
Super Trouper,ABBA,https://chiasenhac.vn/mp3/abba/super-trouper-ts3ww3wbq99w9q.html,https://data51.chiasenhac.com/downloads/1021/3/1020688-de033e36/32/Super%20Trouper%20-%20ABBA.m4a,https://data51.chiasenhac.com/downloads/1021/3/1020688-de033e36/128/Super%20Trouper%20-%20ABBA.mp3
Hero,Cash Cash; Christina Perri,https://chiasenhac.vn/mp3/cash-cash-christina-perri/hero-tsvtm37rqf8wta.html,https://data05.chiasenhac.com/downloads/1681/3/1680177-56b4b2ea/32/Hero%20-%20Cash%20Cash_%20Christina%20Perri.m4a,https://data05.chiasenhac.com/downloads/1681/3/1680177-56b4b2ea/128/Hero%20-%20Cash%20Cash_%20Christina%20Perri.mp3
Dancing With Your Ghost,Sasha Sloan,https://chiasenhac.vn/mp3/sasha-sloan/dancing-with-your-ghost-tsvrzt70qa1ftn.html,https://data19.chiasenhac.com/downloads/2034/3/2033467-3f8e829c/32/Dancing%20With%20Your%20Ghost%20-%20Sasha%20Sloan.m4a,https://data19.chiasenhac.com/downloads/2034/3/2033467-3f8e829c/128/Dancing%20With%20Your%20Ghost%20-%20Sasha%20Sloan.mp3
"No Face, No Name, No Number",Modern Talking,https://chiasenhac.vn/mp3/modern-talking/no-face-no-name-no-number-ts3wsrmbq94a8q.html,https://data52.chiasenhac.com/downloads/1040/3/1039392-e69a290a/32/No%20Face_%20No%20Name_%20No%20Number%20-%20Modern%20Tal.m4a,https://data52.chiasenhac.com/downloads/1040/3/1039392-e69a290a/128/No%20Face_%20No%20Name_%20No%20Number%20-%20Modern%20Tal.mp3
Into Your Arms,Witt Lowry; Ava Max,https://chiasenhac.vn/mp3/witt-lowry-ava-max/into-your-arms-tsv7dmrbqtm8aq.html,https://data.chiasenhac.com/down2/2183/3/2182656-6097172b/32/Into%20Your%20Arms%20-%20Witt%20Lowry_%20Ava%20Max.m4a,https://data.chiasenhac.com/down2/2183/3/2182656-6097172b/128/Into%20Your%20Arms%20-%20Witt%20Lowry_%20Ava%20Max.mp3
Nothing On You,B.O.B; Bruno Mars,https://chiasenhac.vn/mp3/bob-bruno-mars/nothing-on-you-ts3wrz5mq9a1h8.html,https://data51.chiasenhac.com/downloads/1018/3/1017171-8544ce54/32/Nothing%20On%20You%20-%20B_O_B_%20Bruno%20Mars.m4a,https://data51.chiasenhac.com/downloads/1018/3/1017171-8544ce54/128/Nothing%20On%20You%20-%20B_O_B_%20Bruno%20Mars.mp3
Hey Mama,David Guetta; Nicki Minaj; Bebe Rexha; Afrojack,https://chiasenhac.vn/mp3/david-guetta-nicki-minaj-bebe-rexha-afrojack/hey-mama-ts30q3mqqnew8e.html,https://data2.chiasenhac.com/stream2/1591/3/1590045-01ffb129/32/Hey%20Mama%20-%20David%20Guetta_%20Nicki%20Minaj_%20Be.m4a,https://data2.chiasenhac.com/stream2/1591/3/1590045-01ffb129/128/Hey%20Mama%20-%20David%20Guetta_%20Nicki%20Minaj_%20Be.mp3
Soledad,Westlife,https://chiasenhac.vn/mp3/westlife/soledad-ts3wddz5q9mm1h.html,https://data51.chiasenhac.com/downloads/1002/3/1001878-201cd2f5/32/Soledad%20-%20Westlife.m4a,https://data51.chiasenhac.com/downloads/1002/3/1001878-201cd2f5/128/Soledad%20-%20Westlife.mp3
All Out Of Love,Westlife; Delta Goodrem,https://chiasenhac.vn/mp3/westlife-delta-goodrem/all-out-of-love-ts3mqss0q8e44n.html,https://data53.chiasenhac.com/downloads/1066/3/1065579-925d080b/32/All%20Out%20Of%20Love%20-%20Westlife_%20Delta%20Goodre.m4a,https://data53.chiasenhac.com/downloads/1066/3/1065579-925d080b/128/All%20Out%20Of%20Love%20-%20Westlife_%20Delta%20Goodre.mp3
Thunder,Gabry Ponte;  LUM!X ; Prezioso,https://chiasenhac.vn/mp3/gabry-ponte-lumx-prezioso/thunder-tsv7mqs5qt8e4h.html,https://data25.chiasenhac.com/download2/2202/3/2201702-30f8714e/32/Thunder%20-%20Gabry%20Ponte_%20LUM_X%20Prezioso.m4a,https://data25.chiasenhac.com/download2/2202/3/2201702-30f8714e/128/Thunder%20-%20Gabry%20Ponte_%20LUM_X%20Prezioso.mp3
Eye Of The Tiger,Survivor,https://chiasenhac.vn/mp3/survivor/eye-of-the-tiger-ts3w05dsq9nhm4.html,https://data52.chiasenhac.com/downloads/1057/3/1056983-0e7dc227/32/Eye%20Of%20The%20Tiger%20-%20Survivor.m4a,https://data52.chiasenhac.com/downloads/1057/3/1056983-0e7dc227/128/Eye%20Of%20The%20Tiger%20-%20Survivor.mp3
It's Not Goodbye,Yao Si Ting,https://chiasenhac.vn/mp3/yao-si-ting/its-not-goodbye-ts3wc07sq9vnt4.html,https://data51.chiasenhac.com/downloads/1010/3/1009207-5c61f117/32/It_s%20Not%20Goodbye%20-%20Yao%20Si%20Ting.m4a,https://data51.chiasenhac.com/downloads/1010/3/1009207-5c61f117/128/It_s%20Not%20Goodbye%20-%20Yao%20Si%20Ting.mp3
Words,F.R David,https://chiasenhac.vn/mp3/fr-david/words-ts36sdtwqk4mf9.html,https://data58.chiasenhac.com/downloads/1236/3/1235122-d1dd007a/32/Words%20-%20F_R%20David.m4a,https://data58.chiasenhac.com/downloads/1236/3/1235122-d1dd007a/128/Words%20-%20F_R%20David.mp3
Your Song,Elton John,https://chiasenhac.vn/mp3/elton-john/your-song-ts3wdccqq9mvve.html,https://data51.chiasenhac.com/downloads/1002/3/1001949-045d7488/32/Your%20Song%20-%20Elton%20John.m4a,https://data51.chiasenhac.com/downloads/1002/3/1001949-045d7488/128/Your%20Song%20-%20Elton%20John.mp3
Anyone Of Us,Gareth Gates,https://chiasenhac.vn/mp3/gareth-gates/anyone-of-us-ts3sbdtzq4qmf1.html,https://data62.chiasenhac.com/downloads/1338/3/1337530-611b44f9/32/Anyone%20Of%20Us%20-%20Gareth%20Gates.m4a,https://data62.chiasenhac.com/downloads/1338/3/1337530-611b44f9/128/Anyone%20Of%20Us%20-%20Gareth%20Gates.mp3
Some Things Never Change,Kristen Bell; Idina Menzel; Josh Gad; Jonathan Groff; Cast Of Frozen 2,https://chiasenhac.vn/mp3/kristen-bell-idina-menzel-josh/some-things-never-change-tsvwqcqmq9eve8.html,https://data19.chiasenhac.com/downloads/2047/3/2046403-3c873214/32/Some%20Things%20Never%20Change%20-%20Kristen%20Bell_.m4a,https://data19.chiasenhac.com/downloads/2047/3/2046403-3c873214/128/Some%20Things%20Never%20Change%20-%20Kristen%20Bell_.mp3
Beat It,Michael Jackson,https://chiasenhac.vn/mp3/michael-jackson/beat-it-ts3wc0qsq9vne4.html,https://data51.chiasenhac.com/downloads/1010/3/1009095-1cd38538/32/Beat%20It%20-%20Michael%20Jackson.m4a,https://data51.chiasenhac.com/downloads/1010/3/1009095-1cd38538/128/Beat%20It%20-%20Michael%20Jackson.mp3
Death Bed,Powfu; Beabadoobee,https://chiasenhac.vn/mp3/powfu-beabadoobee/death-bed-tsvwm37dq98wtm.html,https://data20.chiasenhac.com/downloads/2074/3/2073390-14cdb95e/32/Death%20Bed%20-%20Powfu_%20Beabadoobee.m4a,https://data20.chiasenhac.com/downloads/2074/3/2073390-14cdb95e/128/Death%20Bed%20-%20Powfu_%20Beabadoobee.mp3
Liên Khúc New Wave: Boulevard; Black Magic Woman; Words,Thuý Vi; Don Hồ; Duy Hạnh; Vân Thu; Huỳnh Thi; Ngọc Anh; Ý Nhi,https://chiasenhac.vn/mp3/thuy-vi-don-ho-duy-hanh-van-th/lien-khuc-new-wave-boulevard-black-magic-woman-wo-ts37qq5vqteeh2.html,https://data55.chiasenhac.com/downloads/1129/3/1128537-8d49f799/32/Lien%20Khuc%20New%20Wave_%20Boulevard_%20Black%20Mag.m4a,https://data55.chiasenhac.com/downloads/1129/3/1128537-8d49f799/128/Lien%20Khuc%20New%20Wave_%20Boulevard_%20Black%20Mag.mp3
How Far I'll Go,Auli'i Cravalho,https://chiasenhac.vn/mp3/aulii-cravalho/how-far-ill-go-tsvqmvwvqe8292.html,https://data3.chiasenhac.com/downloads/1746/3/1745945-4e8f6edc/32/How%20Far%20I_ll%20Go%20-%20Auli_i%20Cravalho.m4a,https://data3.chiasenhac.com/downloads/1746/3/1745945-4e8f6edc/128/How%20Far%20I_ll%20Go%20-%20Auli_i%20Cravalho.mp3
Uptown Girl,Billy Joel,https://chiasenhac.vn/mp3/billy-joel/uptown-girl-ts3wzw5cq919hv.html,https://data52.chiasenhac.com/downloads/1052/3/1051983-02125b1d/32/Uptown%20Girl%20-%20Billy%20Joel.m4a,https://data52.chiasenhac.com/downloads/1052/3/1051983-02125b1d/128/Uptown%20Girl%20-%20Billy%20Joel.mp3
Lucky,Jason Mraz; Colbie Caillat,https://chiasenhac.vn/mp3/jason-mraz-colbie-caillat/lucky-ts3wd5scq9mh4v.html,https://data51.chiasenhac.com/downloads/1004/3/1003871-0f8ab693/32/Lucky%20-%20Jason%20Mraz_%20Colbie%20Caillat.m4a,https://data51.chiasenhac.com/downloads/1004/3/1003871-0f8ab693/128/Lucky%20-%20Jason%20Mraz_%20Colbie%20Caillat.mp3
Take Me With You,Adil,https://chiasenhac.vn/mp3/adil/take-me-with-you-tsvtrqrsqfaea4.html,https://data05.chiasenhac.com/downloads/1670/3/1669127-96995e04/32/Take%20Me%20With%20You%20-%20Adil.m4a,https://data05.chiasenhac.com/downloads/1670/3/1669127-96995e04/128/Take%20Me%20With%20You%20-%20Adil.mp3
Fly Me To The Moon,Frank Sinatra,https://chiasenhac.vn/mp3/frank-sinatra/fly-me-to-the-moon-tsvdcwzqqmv91e.html,https://data3.chiasenhac.com/downloads/1794/3/1793421-c284c627/32/Fly%20Me%20To%20The%20Moon%20-%20Frank%20Sinatra.m4a,https://data3.chiasenhac.com/downloads/1794/3/1793421-c284c627/128/Fly%20Me%20To%20The%20Moon%20-%20Frank%20Sinatra.mp3
Trebles Trebles (Remix),Mbrother; DJ Phát Bi,https://chiasenhac.vn/mp3/mbrother-dj-phat-bi/trebles-trebles-remix-tsvq6mcwqek8v9.html,https://data3.chiasenhac.com/downloads/1753/3/1752546-18623193/32/Trebles%20Trebles%20Remix_%20-%20Mbrother_%20DJ%20Ph.m4a,https://data3.chiasenhac.com/downloads/1753/3/1752546-18623193/128/Trebles%20Trebles%20Remix_%20-%20Mbrother_%20DJ%20Ph.mp3
GUY.exe,Superfruit,https://chiasenhac.vn/mp3/superfruit/guyexe-tsvr000bqannnq.html,https://data19.chiasenhac.com/downloads/2042/3/2041504-54f02aa5/32/GUY_exe%20-%20Superfruit.m4a,https://data19.chiasenhac.com/downloads/2042/3/2041504-54f02aa5/128/GUY_exe%20-%20Superfruit.mp3
Beautiful In White,Shane Filan,https://chiasenhac.vn/mp3/shane-filan/beautiful-in-white-tsvd5qwcqmhe9v.html,https://data00.chiasenhac.com/downloads/1821/3/1820687-bd619198/32/Beautiful%20In%20White%20-%20Shane%20Filan.m4a,https://data00.chiasenhac.com/downloads/1821/3/1820687-bd619198/128/Beautiful%20In%20White%20-%20Shane%20Filan.mp3
Hello,Lionel Richie,https://chiasenhac.vn/mp3/lionel-richie/hello-ts3wdq5cq9mehv.html,https://data51.chiasenhac.com/downloads/1002/3/1001551-e9832362/32/Hello%20-%20Lionel%20Richie.m4a,https://data51.chiasenhac.com/downloads/1002/3/1001551-e9832362/128/Hello%20-%20Lionel%20Richie.mp3
Build A Bitch,Bella Poarch,https://chiasenhac.vn/mp3/bella-poarch/build-a-bitch-tsvm06ttq8nkff.html,https://data.chiasenhac.com/down2/2171/3/2170796-0052e774/32/Build%20A%20Bitch%20-%20Bella%20Poarch.m4a,https://data.chiasenhac.com/down2/2171/3/2170796-0052e774/128/Build%20A%20Bitch%20-%20Bella%20Poarch.mp3
Hotel California,Yao Si Ting,https://chiasenhac.vn/mp3/yao-si-ting/hotel-california-ts3wc076q9vntk.html,https://data51.chiasenhac.com/downloads/1010/3/1009205-5de4647e/32/Hotel%20California%20-%20Yao%20Si%20Ting.m4a,https://data51.chiasenhac.com/downloads/1010/3/1009205-5de4647e/128/Hotel%20California%20-%20Yao%20Si%20Ting.mp3
The Last Thing On My Mind,Stark Sands; Punch Brothers,https://chiasenhac.vn/mp3/stark-sands-punch-brothers/the-last-thing-on-my-mind-ts3vzt53q21fhw.html,https://data04.chiasenhac.com/downloads/1510/3/1509208-391103be/32/The%20Last%20Thing%20On%20My%20Mind%20-%20Stark%20Sands_.m4a,https://data04.chiasenhac.com/downloads/1510/3/1509208-391103be/128/The%20Last%20Thing%20On%20My%20Mind%20-%20Stark%20Sands_.mp3
Hotel California,Eagles,https://chiasenhac.vn/mp3/eagles/hotel-california-ts3wv57zq92ht1.html,https://data52.chiasenhac.com/downloads/1049/3/1048890-22a241ce/32/Hotel%20California%20-%20Eagles.m4a,https://data52.chiasenhac.com/downloads/1049/3/1048890-22a241ce/128/Hotel%20California%20-%20Eagles.mp3
Sweet Dreams,Eurithmics,https://chiasenhac.vn/mp3/eurithmics/sweet-dreams-ts3mbqscq8qe4v.html,https://data53.chiasenhac.com/downloads/1076/3/1075295-a87fae81/32/Sweet%20Dreams%20-%20Eurithmics.m4a,https://data53.chiasenhac.com/downloads/1076/3/1075295-a87fae81/128/Sweet%20Dreams%20-%20Eurithmics.mp3
How Does A Moment Last Forever,Celine Dion,https://chiasenhac.vn/mp3/celine-dion/how-does-a-moment-last-forever-tsvqzbqcqe1qev.html,https://data3.chiasenhac.com/downloads/1773/3/1772223-ec9c4cfb/32/How%20Does%20A%20Moment%20Last%20Forever%20-%20Celine.m4a,https://data3.chiasenhac.com/downloads/1773/3/1772223-ec9c4cfb/128/How%20Does%20A%20Moment%20Last%20Forever%20-%20Celine.mp3
Lucky,Lucky Twice,https://chiasenhac.vn/mp3/lucky-twice/lucky-tsvb6qd6qqkemk.html,https://data34.chiasenhac.com/downloads/1948/3/1947605-fb23587b/32/Lucky%20-%20Lucky%20Twice.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947605-fb23587b/128/Lucky%20-%20Lucky%20Twice.mp3
Happy For You,Lukas Graham;  Vũ,https://chiasenhac.vn/mp3/lukas-graham-vu/happy-for-you-tsv7qmrbqte8aq.html,https://data.chiasenhac.com/down2/2179/3/2178560-3700e1b9/32/Happy%20For%20You%20-%20Lukas%20Graham_%20Vu.m4a,https://data.chiasenhac.com/down2/2179/3/2178560-3700e1b9/128/Happy%20For%20You%20-%20Lukas%20Graham_%20Vu.mp3
At My Worst,Pink Sweat$; Kehlani,https://chiasenhac.vn/mp3/pink-sweat-kehlani/at-my-worst-tsvm50qwq8hne9.html,https://data17.chiasenhac.com/downloads/2152/3/2151874-b09fc947/32/At%20My%20Worst%20-%20Pink%20Sweat__%20Kehlani.m4a,https://data17.chiasenhac.com/downloads/2152/3/2151874-b09fc947/128/At%20My%20Worst%20-%20Pink%20Sweat__%20Kehlani.mp3
I Want You To Know,Zedd; Selena Gomez,https://chiasenhac.vn/mp3/zedd-selena-gomez/i-want-you-to-know-ts3vdbqrq2mqea.html,https://data16.chiasenhac.com/downloads/1461/3/1460929-1677675f/32/I%20Want%20You%20To%20Know%20-%20Zedd_%20Selena%20Gomez.m4a,https://data16.chiasenhac.com/downloads/1461/3/1460929-1677675f/128/I%20Want%20You%20To%20Know%20-%20Zedd_%20Selena%20Gomez.mp3
When Will My Life Begin,Mandy Moore,https://chiasenhac.vn/mp3/mandy-moore/when-will-my-life-begin-ts3mqw0qq8e9ne.html,https://data53.chiasenhac.com/downloads/1065/3/1064349-fe15efe8/32/When%20Will%20My%20Life%20Begin%20-%20Mandy%20Moore.m4a,https://data53.chiasenhac.com/downloads/1065/3/1064349-fe15efe8/128/When%20Will%20My%20Life%20Begin%20-%20Mandy%20Moore.mp3
Reality,Lost Frequencies; Janieck Devy,https://chiasenhac.vn/mp3/lost-frequencies-janieck-devy/reality-ts3zrs5sq1a4h4.html,https://data22.chiasenhac.com/downloads/1541/3/1540695-49ecd0c4/32/Reality%20-%20Lost%20Frequencies_%20Janieck%20Devy.m4a,https://data22.chiasenhac.com/downloads/1541/3/1540695-49ecd0c4/128/Reality%20-%20Lost%20Frequencies_%20Janieck%20Devy.mp3
Symphony,Clean Bandit; Zara Larsson,https://chiasenhac.vn/mp3/clean-bandit-zara-larsson/symphony-tsvqz6brqe1kqa.html,https://data3.chiasenhac.com/downloads/1774/3/1773553-3943093f/32/Symphony%20-%20Clean%20Bandit_%20Zara%20Larsson.m4a,https://data3.chiasenhac.com/downloads/1774/3/1773553-3943093f/128/Symphony%20-%20Clean%20Bandit_%20Zara%20Larsson.mp3
Let's Get It On,Marvin Gaye,https://chiasenhac.vn/mp3/marvin-gaye/lets-get-it-on-ts33zqdcqw1emv.html,https://data26.chiasenhac.com/downloads/1444/3/1443791-48093149/32/Let_s%20Get%20It%20On%20-%20Marvin%20Gaye.m4a,https://data26.chiasenhac.com/downloads/1444/3/1443791-48093149/128/Let_s%20Get%20It%20On%20-%20Marvin%20Gaye.mp3
Wake Me Up Before You Go Go,Wham,https://chiasenhac.vn/mp3/wham/wake-me-up-before-you-go-go-tsvqbrsdqeqa4m.html,https://data01.chiasenhac.com/downloads/1732/3/1731678-67c06a6f/32/Wake%20Me%20Up%20Before%20You%20Go%20Go%20-%20Wham.m4a,https://data01.chiasenhac.com/downloads/1732/3/1731678-67c06a6f/128/Wake%20Me%20Up%20Before%20You%20Go%20Go%20-%20Wham.mp3
Cheating On You,Charlie Puth,https://chiasenhac.vn/mp3/charlie-puth/cheating-on-you-tsvr0bvsqanq24.html,https://data19.chiasenhac.com/downloads/2039/3/2038663-cc163f21/32/Cheating%20On%20You%20-%20Charlie%20Puth.m4a,https://data19.chiasenhac.com/downloads/2039/3/2038663-cc163f21/128/Cheating%20On%20You%20-%20Charlie%20Puth.mp3
"10,000 Hours",Dan + Shay;  Justin Bieber,https://chiasenhac.vn/mp3/dan-shay-justin-bieber/10000-hours-tsvr0wt7qan9ft.html,https://data19.chiasenhac.com/downloads/2039/3/2038964-2df420b8/32/10_000%20Hours%20-%20Dan%20Shay_%20Justin%20Bieber.m4a,https://data19.chiasenhac.com/downloads/2039/3/2038964-2df420b8/128/10_000%20Hours%20-%20Dan%20Shay_%20Justin%20Bieber.mp3
Like A Virgin,Madonna,https://chiasenhac.vn/mp3/madonna/like-a-virgin-ts3wmz6bq981kq.html,https://data51.chiasenhac.com/downloads/1026/3/1025344-b3226695/32/Like%20A%20Virgin%20-%20Madonna.m4a,https://data51.chiasenhac.com/downloads/1026/3/1025344-b3226695/128/Like%20A%20Virgin%20-%20Madonna.mp3
Get Into It (Yuh),Doja Cat,https://chiasenhac.vn/mp3/doja-cat/get-into-it-yuh-tsv7qctbqtevfq.html,https://data.chiasenhac.com/down2/2178/3/2177456-d80bb70a/32/Get%20Into%20It%20Yuh_%20-%20Doja%20Cat.m4a,https://data.chiasenhac.com/down2/2178/3/2177456-d80bb70a/128/Get%20Into%20It%20Yuh_%20-%20Doja%20Cat.mp3
Toca Toca,Fly Project,https://chiasenhac.vn/mp3/fly-project/toca-toca-ts36s3r6qk4wak.html,https://data58.chiasenhac.com/downloads/1238/3/1237765-a0384eab/32/Toca%20Toca%20-%20Fly%20Project.m4a,https://data58.chiasenhac.com/downloads/1238/3/1237765-a0384eab/128/Toca%20Toca%20-%20Fly%20Project.mp3
Dream It Possible,Delacey,https://chiasenhac.vn/mp3/delacey/dream-it-possible-tsvctd7wqvfmt9.html,https://data00.chiasenhac.com/downloads/1846/3/1845554-7da76c51/32/Dream%20It%20Possible%20-%20Delacey.m4a,https://data00.chiasenhac.com/downloads/1846/3/1845554-7da76c51/128/Dream%20It%20Possible%20-%20Delacey.mp3
Careless Whisper,George Michael,https://chiasenhac.vn/mp3/george-michael/careless-whisper-ts36cqdqqkveme.html,https://data57.chiasenhac.com/downloads/1203/3/1202125-0a45dd16/32/Careless%20Whisper%20-%20George%20Michael.m4a,https://data57.chiasenhac.com/downloads/1203/3/1202125-0a45dd16/128/Careless%20Whisper%20-%20George%20Michael.mp3
Too Much Heaven,BeeGees,https://chiasenhac.vn/mp3/beegees/too-much-heaven-ts367mbcqkt8qv.html,https://data58.chiasenhac.com/downloads/1225/3/1224175-cab82d8d/32/Too%20Much%20Heaven%20-%20BeeGees.m4a,https://data58.chiasenhac.com/downloads/1225/3/1224175-cab82d8d/128/Too%20Much%20Heaven%20-%20BeeGees.mp3
Dusk Till Dawn,Tyler And Ryan,https://chiasenhac.vn/mp3/tyler-and-ryan/dusk-till-dawn-tsvc0r63qvnakw.html,https://data38.chiasenhac.com/downloads/1908/3/1907784-fec531a2/32/Dusk%20Till%20Dawn%20-%20Tyler%20And%20Ryan.m4a,https://data38.chiasenhac.com/downloads/1908/3/1907784-fec531a2/128/Dusk%20Till%20Dawn%20-%20Tyler%20And%20Ryan.mp3
